file name|filing date|word count|arts|asset|charitable|charities|charity|citizen|client|communities|community|complied|complies|comply|consumer|customer|earning|education|emission|emit|employee|engagement|environment|ethnic|footprint|government|green|homeless|illiteracy|income|law|legal|legislation|marginalized|minorities|minority|moral|nonprofit|owner|partner|philanthropic|philanthropies|philanthropy|pollute|pollution|profit|purchaser|regulation|regulator|requirement|revenue|safety|sales|shareholder|social|societal|stakeholder|statute|steward|stockholder|supplier|sustainability|sustainable|underprivileged|wealth|
10-K_1000180_1997-03-13.html|1997-03-13|34277|1|22|0|0|0|0|0|0|0|0|0|5|16|84|10|0|0|0|36|0|5|0|1|7|0|0|0|46|19|3|0|0|0|0|0|0|6|9|0|0|0|0|0|5|0|4|1|24|60|2|77|2|0|0|0|0|0|13|19|0|0|0|0|
10-K_1000180_2002-03-28.html|2002-03-28|122573|8|90|0|0|0|0|0|0|0|6|3|13|49|130|23|0|0|0|51|0|2|0|1|25|0|0|0|87|174|24|1|0|0|2|0|0|35|16|0|0|0|0|0|13|19|21|2|60|137|0|139|3|1|0|0|13|0|138|20|0|0|0|0|
10-K_1000180_2003-03-26.html|2003-03-26|81485|5|55|0|0|0|0|0|0|0|0|0|12|56|132|28|0|0|0|41|0|2|0|1|16|0|0|0|108|65|11|1|0|0|2|0|0|15|11|0|0|0|0|0|17|6|10|3|25|161|0|123|12|0|0|0|0|0|33|25|0|0|0|0|
10-K_1000180_2004-03-12.html|2004-03-12|89530|4|61|6|0|0|0|0|0|1|0|2|6|46|155|23|2|0|4|49|0|3|0|0|11|0|0|0|113|73|24|1|0|0|2|0|0|14|31|0|0|0|0|0|18|9|7|3|28|161|0|123|40|0|0|0|0|0|34|29|0|0|0|0|
10-K_1000180_2005-03-18.html|2005-03-18|82463|42|77|0|0|0|0|0|0|1|0|2|9|38|91|18|1|0|0|43|0|11|0|0|14|0|0|0|115|65|12|0|0|0|1|0|0|13|6|0|0|0|0|0|16|4|19|3|25|108|3|79|5|0|0|0|0|0|28|28|0|0|0|0|
10-K_1000180_2006-03-15.html|2006-03-15|103627|63|120|0|0|0|0|0|0|1|0|2|8|40|86|21|1|0|4|52|0|10|0|0|21|0|0|0|114|109|27|0|0|0|1|0|0|39|11|0|0|0|0|0|13|4|10|3|28|110|3|82|8|0|0|0|8|0|116|30|0|0|0|0|
10-K_1000180_2007-02-28.html|2007-02-28|107316|8|116|0|0|0|0|0|0|2|1|2|20|38|99|35|0|0|3|70|0|13|0|1|18|1|0|0|141|67|18|0|0|0|4|1|0|43|8|0|0|0|0|0|15|2|13|3|22|135|3|107|18|0|0|0|1|0|32|33|0|0|0|0|
10-K_1000180_2008-02-25.html|2008-02-25|93318|5|115|0|0|0|0|0|0|0|0|2|6|44|80|35|0|0|2|47|0|10|0|1|7|0|0|0|139|61|19|0|0|0|4|0|0|25|3|0|0|0|0|0|21|9|10|4|18|147|0|94|15|0|0|0|4|0|32|24|0|0|0|0|
10-K_1000180_2009-02-25.html|2009-02-25|103727|7|172|0|0|0|0|0|0|0|0|2|5|45|87|32|0|0|2|66|0|13|0|1|6|0|0|0|161|73|25|0|0|0|4|0|0|20|6|0|0|0|0|0|21|13|10|4|29|170|0|79|13|0|0|0|6|0|33|23|0|0|0|0|
10-K_1000180_2010-02-25.html|2010-02-25|89920|5|169|0|0|0|0|0|0|0|0|2|6|43|92|28|0|0|2|57|0|14|0|1|15|0|0|0|165|50|19|0|0|0|3|0|0|16|7|0|0|0|0|0|25|6|9|4|25|175|0|75|7|3|0|0|4|0|41|26|0|0|0|0|
10-K_1000180_2011-02-23.html|2011-02-23|542306|6|1211|0|0|0|0|3|0|0|0|2|14|50|231|243|0|1|13|189|0|22|0|1|75|0|0|0|917|112|26|1|0|0|12|0|0|113|14|0|0|0|0|0|83|19|16|4|39|468|0|164|63|2|0|1|29|0|60|43|0|1|0|0|
10-K_1000180_2012-02-23.html|2012-02-23|409809|8|929|0|0|0|0|7|0|0|0|2|23|46|226|167|0|1|17|144|0|17|0|1|62|0|0|0|789|113|45|1|0|0|9|0|0|87|16|0|0|0|0|0|68|12|20|11|40|394|0|167|41|4|0|1|19|0|62|44|0|1|0|0|
10-K_1000180_2013-02-19.html|2013-02-19|380950|4|812|0|0|0|0|27|0|0|0|2|14|35|212|158|0|1|17|139|0|18|0|0|52|0|0|0|743|109|27|1|0|0|6|0|0|81|13|0|0|0|0|0|68|6|23|7|34|366|0|156|16|4|0|2|14|0|66|37|0|1|0|0|
10-K_1000180_2014-02-21.html|2014-02-21|372691|7|988|1|0|1|0|29|0|0|0|2|12|28|230|160|0|1|17|129|0|20|0|0|49|0|0|0|790|102|35|1|0|0|7|1|0|76|15|0|0|0|0|0|73|6|25|12|48|381|1|183|27|4|0|2|14|0|71|44|0|1|0|0|
10-K_1000180_2015-02-10.html|2015-02-10|301950|9|674|1|0|1|0|33|0|0|0|2|12|27|211|96|0|1|7|135|0|20|0|0|41|0|0|0|478|112|39|1|0|0|3|0|0|34|16|0|0|0|0|0|54|15|22|9|53|321|0|173|2|4|0|2|13|0|61|44|0|1|0|0|
10-K_100030_1996-03-20.html|1996-03-20|61618|13|106|1|0|0|2|2|0|1|0|0|11|5|20|51|3|0|2|79|8|39|0|0|22|0|0|0|60|59|26|1|0|0|2|0|0|13|2|0|0|0|0|1|35|0|23|3|28|8|3|59|15|2|0|0|1|0|0|8|0|0|0|0|
10-K_100030_1998-03-23.html|1998-03-23|91842|19|117|0|0|0|0|0|0|0|0|0|9|0|20|72|1|3|4|42|0|34|0|0|26|1|0|0|56|94|17|1|0|0|5|0|0|10|4|0|0|0|0|1|20|0|17|2|27|5|5|62|17|1|0|0|1|0|1|9|0|0|0|4|
10-K_100030_1999-03-19.html|1999-03-19|47812|16|85|0|0|0|2|0|0|0|0|0|2|1|37|54|0|3|2|49|0|30|0|0|29|0|0|0|68|76|14|0|0|0|2|0|0|5|2|0|0|0|0|1|22|0|12|5|26|6|6|47|15|4|0|0|0|0|0|30|0|0|0|0|
10-K_1000697_1999-03-31.html|1999-03-31|26701|7|54|0|0|0|0|0|0|0|0|0|3|1|54|2|0|0|0|22|0|23|0|0|8|0|0|0|92|13|3|0|0|0|0|0|0|2|1|0|0|0|0|1|13|0|3|5|13|10|0|79|5|0|0|0|0|0|13|10|0|0|0|0|
10-K_1000697_2001-03-27.html|2001-03-27|27582|7|63|0|0|0|0|0|0|0|0|0|3|1|32|12|0|0|1|25|0|20|0|0|4|0|0|0|114|13|3|0|0|0|4|0|0|4|2|0|0|0|0|0|15|0|2|4|9|27|0|77|7|0|0|0|0|0|12|3|0|0|0|0|
10-K_1000697_2003-03-21.html|2003-03-21|42013|2|92|0|0|0|0|0|0|0|2|2|2|1|44|13|0|0|2|34|0|16|0|0|3|0|0|0|150|27|7|0|0|0|5|0|0|4|0|0|0|0|0|0|24|0|3|4|13|38|0|110|5|0|0|0|0|0|9|4|0|0|0|0|
10-K_1000697_2004-03-12.html|2004-03-12|108227|11|163|0|0|0|0|0|0|0|0|2|9|4|68|21|0|4|2|63|0|22|0|0|33|0|0|0|170|85|22|1|0|0|5|0|0|14|16|0|0|0|0|0|33|1|21|11|36|73|2|136|11|1|0|0|8|0|13|8|0|0|0|5|
10-K_1000697_2005-03-15.html|2005-03-15|111289|9|178|0|0|0|0|0|0|0|1|2|20|5|74|51|0|5|9|51|0|20|0|0|9|0|0|0|163|98|28|0|0|0|4|0|0|5|6|0|0|0|0|0|18|0|17|8|24|59|1|140|10|0|0|0|2|0|20|6|0|0|0|4|
10-K_1000697_2006-03-06.html|2006-03-06|99314|15|180|0|0|0|0|0|0|0|1|2|11|5|76|34|0|5|1|60|0|20|0|0|8|0|0|0|165|73|26|0|0|0|2|1|0|6|6|0|0|0|0|0|20|0|19|9|21|44|4|188|6|0|0|0|0|0|13|7|0|1|0|5|
10-K_1000697_2007-03-01.html|2007-03-01|119443|9|185|0|0|0|0|0|0|0|1|4|21|5|85|38|0|1|5|64|0|21|0|0|7|0|0|0|159|128|28|1|0|0|2|0|0|6|7|0|0|0|0|0|18|0|20|10|29|39|8|191|6|3|0|0|0|0|112|8|0|0|0|0|
10-K_1000697_2008-02-29.html|2008-02-29|91421|9|170|0|0|0|0|0|0|0|0|2|3|4|84|40|0|0|1|59|0|21|0|0|8|0|0|0|168|68|12|0|0|0|1|6|0|4|1|0|0|0|0|0|16|0|12|6|18|36|8|188|3|0|0|0|2|0|26|8|0|0|0|6|
10-K_1000697_2009-02-27.html|2009-02-27|79296|3|160|0|0|0|0|0|0|0|1|2|6|4|83|36|0|0|1|60|2|26|0|0|14|0|0|0|173|58|17|0|0|0|2|0|0|2|2|0|0|0|0|0|16|1|38|7|28|40|8|190|4|0|0|0|3|0|15|6|0|0|0|1|
10-K_1000697_2010-02-26.html|2010-02-26|254913|6|356|0|0|0|0|1|0|0|2|2|17|8|132|41|0|1|2|92|0|38|0|0|28|0|0|0|328|82|30|3|0|0|0|0|0|12|4|0|0|0|0|1|24|2|36|14|46|99|12|269|6|1|0|0|12|0|21|8|2|0|0|0|
10-K_1000697_2011-02-25.html|2011-02-25|493206|3|1087|0|0|0|0|1|0|0|0|2|21|16|177|132|4|1|10|241|0|39|0|0|26|0|0|0|811|55|43|3|0|0|5|0|0|49|7|0|0|0|0|0|46|0|26|20|44|250|12|412|17|1|0|0|8|0|45|10|2|0|0|0|
10-K_1000697_2012-02-24.html|2012-02-24|256637|6|641|0|0|0|0|0|0|0|0|2|19|13|166|74|1|1|8|79|0|34|0|1|45|0|0|0|558|42|24|3|0|0|0|0|0|9|7|0|0|0|0|0|29|0|21|19|25|172|10|362|13|1|0|0|12|0|26|10|2|0|0|0|
10-K_1000697_2013-02-26.html|2013-02-26|364717|6|993|0|0|0|0|1|0|0|0|2|20|16|215|107|2|1|8|141|0|36|0|1|53|0|0|0|667|55|27|4|0|0|2|0|0|28|7|0|0|0|0|0|37|0|23|21|26|177|12|397|19|1|0|0|8|0|36|13|2|0|0|0|
10-K_1000697_2014-02-27.html|2014-02-27|330525|4|886|0|0|0|0|2|0|0|0|2|20|15|214|105|2|1|8|143|0|37|0|1|69|0|0|0|672|45|22|3|0|0|2|0|0|28|8|0|0|0|0|0|41|0|19|21|27|184|12|376|21|1|0|0|8|0|34|14|2|0|0|0|
10-K_1000697_2015-02-27.html|2015-02-27|305847|5|790|0|0|0|0|1|0|0|1|2|18|15|175|69|1|1|5|133|0|38|0|1|68|0|0|0|616|63|20|3|0|0|2|1|0|25|7|0|0|0|0|0|42|0|27|20|29|136|14|349|18|1|0|0|9|0|34|23|2|0|0|1|
10-K_1000736_1997-03-31.html|1997-03-31|107003|11|146|0|0|0|1|9|0|1|7|1|10|5|10|15|4|2|1|86|2|12|0|0|48|0|0|0|80|304|34|5|0|0|0|0|0|32|37|0|0|0|0|0|19|2|57|56|37|83|4|8|56|2|0|0|43|0|103|3|0|0|0|0|
10-K_1000736_1998-03-31.html|1998-03-31|69555|1|76|0|0|0|1|19|0|1|1|1|17|5|17|27|6|0|5|71|0|11|0|0|43|0|0|0|58|191|26|6|0|0|0|0|0|19|26|0|0|0|0|0|20|1|50|25|43|123|3|14|4|0|0|0|19|0|65|2|0|0|0|0|
10-K_1000736_1999-04-15.html|1999-04-15|178183|34|148|0|0|0|1|21|0|1|3|8|39|3|33|15|5|0|14|190|5|13|0|0|70|0|0|0|84|419|73|27|0|0|1|2|3|71|32|0|0|0|0|1|17|17|86|38|66|20|3|30|15|3|0|0|33|0|142|16|0|0|0|1|
10-K_1000736_2000-03-10.html|2000-03-10|79822|32|67|0|0|0|1|10|0|1|2|2|15|4|21|11|4|0|0|30|0|2|0|0|38|0|0|0|40|234|17|35|0|0|0|0|0|6|6|0|0|0|0|0|6|4|39|16|22|28|4|11|4|0|0|0|11|0|39|1|0|0|0|0|
10-K_1000736_2001-03-21.html|2001-03-21|202646|25|189|0|0|0|1|2|0|1|4|1|40|4|42|8|0|0|9|69|0|3|0|0|48|0|0|0|75|363|61|37|0|0|2|0|0|55|78|0|0|0|0|1|18|17|76|27|52|47|7|27|13|1|0|0|29|0|110|3|0|0|0|0|
10-K_1000736_2002-02-20.html|2002-02-20|38011|0|66|0|0|0|1|8|0|2|1|0|18|3|48|2|0|0|0|32|0|1|0|0|30|0|0|0|63|121|13|41|0|0|0|0|0|10|0|0|0|0|0|0|7|1|46|12|24|49|5|25|4|0|0|0|10|0|21|4|0|0|0|0|
10-K_1000736_2003-03-31.html|2003-03-31|55674|0|92|0|0|0|0|4|0|2|1|4|19|5|76|3|1|0|0|74|0|1|0|0|39|1|0|0|100|157|27|42|0|0|1|0|0|19|0|0|0|0|0|0|6|4|59|13|39|79|6|35|6|0|0|0|9|0|34|2|0|0|0|0|
10-K_1000736_2004-03-09.html|2004-03-09|53974|0|65|0|0|0|0|8|0|2|1|3|11|4|93|2|1|0|1|42|0|1|0|0|34|1|0|0|108|231|22|37|0|0|0|0|0|13|7|0|0|0|0|0|6|1|41|11|27|83|10|34|4|0|0|0|13|0|119|2|0|0|0|0|
10-K_1000736_2005-03-03.html|2005-03-03|61021|0|84|0|0|0|0|11|0|2|0|2|12|8|124|5|1|0|1|54|0|1|0|0|65|1|0|0|137|278|21|34|0|0|0|0|0|4|0|0|0|0|0|0|8|2|55|14|30|91|10|17|2|0|0|0|17|0|28|2|0|0|0|0|
10-K_1000736_2006-03-02.html|2006-03-02|144309|11|101|0|0|0|0|23|0|2|1|9|24|12|145|15|1|0|7|169|1|0|0|0|106|1|0|0|149|478|42|36|0|0|0|0|1|33|61|0|0|0|0|0|21|5|111|21|69|105|13|21|9|0|0|0|43|0|63|7|0|0|0|0|
10-K_1000736_2007-02-27.html|2007-02-27|68430|3|66|0|0|0|0|40|0|2|0|2|10|17|142|13|1|0|1|67|0|0|0|0|89|2|0|0|168|321|22|34|0|0|0|0|1|0|0|0|0|0|0|0|14|4|57|19|45|111|15|9|22|0|0|0|21|0|74|5|0|0|0|0|
10-K_1001039_1997-12-19.html|1997-12-19|72452|9|85|0|0|1|0|0|0|2|3|2|6|4|3|29|6|0|0|26|1|2|0|0|15|0|0|0|89|137|49|1|0|0|3|0|0|26|7|0|0|0|0|0|3|0|20|1|23|50|1|11|5|0|0|0|3|0|95|1|0|0|0|0|
10-K_1001039_1998-12-18.html|1998-12-18|69513|5|102|0|0|0|0|0|0|2|0|4|7|9|1|42|9|0|0|62|1|5|0|0|3|0|0|0|76|38|11|1|0|0|3|0|0|15|5|0|0|0|0|0|4|1|17|4|46|57|2|27|8|0|0|0|2|0|11|2|0|0|0|0|
10-K_1001039_1999-12-21.html|1999-12-21|42539|3|95|0|0|0|0|0|0|2|0|3|1|12|3|39|9|0|0|23|0|6|0|0|1|0|0|0|78|67|6|1|0|0|4|0|0|26|10|0|0|0|0|0|1|0|12|2|7|89|5|13|7|0|0|0|2|0|119|2|0|0|0|0|
10-K_1001039_2000-12-20.html|2000-12-20|91798|7|199|2|0|0|0|0|0|4|1|0|4|17|25|54|8|0|2|44|2|11|0|0|15|0|0|0|154|79|41|1|0|0|13|0|0|32|18|0|0|0|0|0|2|3|28|7|19|187|1|26|11|1|0|0|4|0|28|3|0|0|0|0|
10-K_1001039_2001-12-10.html|2001-12-10|35874|2|130|0|0|0|0|0|0|2|0|0|0|13|2|51|6|0|0|13|0|3|0|0|1|0|0|0|115|16|5|1|0|0|8|0|0|10|3|0|0|0|0|0|2|0|6|2|6|72|1|17|4|1|0|0|0|0|9|2|0|0|0|0|
10-K_1001039_2002-12-04.html|2002-12-04|68988|4|131|0|0|0|0|0|1|2|0|2|3|8|4|59|4|0|0|20|0|3|0|0|1|0|0|0|123|43|10|3|0|0|7|0|0|16|3|0|0|0|0|0|2|2|6|5|8|94|1|15|6|0|0|0|0|0|6|2|0|0|0|0|
10-K_1001039_2003-12-12.html|2003-12-12|96306|7|176|0|0|0|0|0|0|6|0|2|9|14|4|58|5|0|0|34|2|5|0|0|6|0|0|0|142|63|18|8|0|0|10|0|0|22|7|0|0|0|0|0|6|2|17|4|22|152|1|16|17|0|0|0|4|0|2|2|0|0|0|0|
10-K_1001039_2004-12-13.html|2004-12-13|85517|5|145|0|0|0|0|0|0|3|0|2|1|14|3|42|3|0|0|22|0|4|0|0|1|0|0|0|142|47|8|8|0|0|14|0|0|21|5|0|0|0|0|0|5|0|11|3|32|140|1|18|15|0|0|0|2|0|0|1|0|0|0|0|
10-K_1001039_2005-12-07.html|2005-12-07|95273|7|129|0|0|0|0|0|0|3|0|2|2|34|4|56|3|0|0|31|0|6|0|0|1|0|0|0|139|57|8|6|0|0|9|0|0|26|5|0|0|0|0|0|18|0|26|2|37|158|1|33|21|2|0|0|2|0|1|5|0|0|0|0|
10-K_1001039_2006-11-22.html|2006-11-22|76921|11|134|0|0|0|0|0|0|3|0|2|3|32|5|61|3|0|0|36|1|6|0|0|4|0|0|0|140|63|12|5|0|0|9|0|0|26|5|0|0|0|0|0|15|0|27|5|16|132|1|46|22|0|0|0|5|0|5|3|0|0|0|0|
10-K_1001039_2007-11-21.html|2007-11-21|75402|5|145|0|0|0|0|0|0|4|0|2|1|32|6|55|3|0|1|50|0|6|0|0|4|0|0|0|150|59|15|4|0|0|9|0|0|32|3|0|0|0|0|0|17|0|23|2|15|128|1|68|21|1|0|0|4|0|0|1|0|0|0|0|
10-K_1001039_2008-11-20.html|2008-11-20|112130|15|188|1|0|0|0|0|0|7|2|3|29|32|6|58|3|0|2|92|0|6|0|0|4|0|0|0|202|133|27|5|0|0|21|0|0|35|10|0|0|0|0|0|15|0|46|10|87|129|1|57|37|1|0|0|6|0|5|0|0|0|0|0|
10-K_1001039_2009-12-02.html|2009-12-02|221684|8|369|1|0|0|0|0|0|6|4|4|2|33|13|74|5|0|5|50|1|7|0|0|5|0|0|0|342|80|18|6|0|0|36|0|0|52|13|0|0|0|0|0|16|0|24|2|49|175|1|74|42|1|0|0|3|0|0|1|0|0|0|0|
10-K_1001039_2010-11-24.html|2010-11-24|703531|8|1333|0|0|0|0|1|0|5|3|2|1|37|27|186|7|0|5|106|0|6|0|0|10|0|0|0|724|72|48|7|0|0|10|0|0|120|17|0|0|0|0|0|52|0|25|3|57|289|1|107|74|8|0|0|2|0|5|0|0|0|0|0|
10-K_1001039_2011-11-23.html|2011-11-23|500139|10|1197|1|0|0|0|2|0|6|0|4|5|38|30|162|6|0|5|121|1|7|0|0|17|0|0|0|654|109|38|11|0|0|5|1|0|128|26|0|0|0|0|0|34|0|29|7|50|314|1|124|60|7|0|0|5|0|8|1|0|0|0|0|
10-K_1001039_2012-11-21.html|2012-11-21|540086|12|1141|3|0|0|0|2|2|6|0|6|3|49|33|164|6|0|5|161|6|9|0|0|22|0|0|0|626|133|38|9|0|0|2|1|0|153|27|0|0|0|0|0|35|0|33|6|60|308|1|136|59|11|0|0|10|0|13|2|0|0|0|0|
10-K_1001039_2013-11-20.html|2013-11-20|323697|8|787|2|0|0|0|1|0|3|0|2|1|52|23|215|4|0|5|74|0|6|0|0|11|0|0|0|502|38|18|5|0|0|2|1|0|97|31|0|0|0|0|0|25|0|21|3|34|292|1|109|25|8|0|0|2|0|7|0|0|0|0|0|
10-K_1001039_2014-11-19.html|2014-11-19|293038|7|689|2|0|0|0|0|0|2|0|2|1|47|21|158|4|0|4|83|0|7|0|0|10|0|0|0|479|31|19|5|0|0|0|1|0|78|31|0|0|0|0|0|15|0|28|7|22|291|1|102|32|4|0|0|4|0|3|1|0|0|0|0|
10-K_1001250_1998-09-11.html|1998-09-11|26610|0|53|0|0|0|0|0|0|0|0|0|1|19|11|49|2|0|0|18|0|7|0|0|3|0|0|0|66|14|5|1|0|0|6|0|0|4|5|0|0|0|0|0|7|0|10|1|10|5|0|114|0|2|0|0|0|0|16|8|0|0|0|0|
10-K_1001250_1999-09-13.html|1999-09-13|74856|3|73|0|0|0|1|0|0|1|0|2|8|24|13|55|2|0|0|72|1|4|0|0|7|0|0|0|147|102|26|1|0|0|7|1|0|14|1|0|0|0|0|0|9|0|37|1|35|4|1|137|0|2|0|0|4|0|123|7|0|0|0|2|
10-K_1001250_2000-09-18.html|2000-09-18|47600|8|59|1|0|0|0|0|0|2|0|0|5|33|15|64|2|0|0|33|0|3|0|0|4|0|0|0|102|43|13|1|0|0|7|2|0|7|2|0|0|0|0|0|12|0|13|1|9|7|0|136|0|5|0|0|2|0|14|5|0|0|0|0|
10-K_1001250_2001-09-17.html|2001-09-17|50181|6|83|1|0|0|0|0|0|2|0|0|2|34|16|84|2|0|0|35|0|4|0|0|4|0|0|0|97|42|13|1|0|0|7|2|0|7|1|0|0|0|0|0|14|0|13|2|8|9|0|164|0|4|0|0|2|0|10|5|0|0|0|0|
10-K_1001250_2002-09-17.html|2002-09-17|76674|1|115|0|0|0|1|0|0|0|0|1|5|26|22|119|2|0|0|72|7|5|0|0|2|0|0|0|147|56|17|1|0|0|7|0|0|8|3|0|0|0|0|0|13|0|27|2|35|11|1|179|0|3|0|0|2|0|10|6|0|0|0|2|
10-K_1001250_2003-09-15.html|2003-09-15|127900|6|133|4|0|0|1|0|0|0|0|4|15|31|22|137|2|0|5|111|6|6|0|0|9|0|0|0|150|148|34|2|0|0|7|0|0|20|11|0|0|0|0|0|22|2|47|8|74|7|1|195|2|3|0|0|9|0|55|6|0|0|0|2|
10-K_1001250_2004-09-03.html|2004-09-03|82783|3|122|0|0|0|0|0|0|1|0|2|2|30|23|139|3|0|5|53|0|8|0|0|4|0|0|0|116|65|31|2|0|0|8|1|0|7|5|0|0|0|0|0|15|0|20|9|31|7|0|194|1|3|0|0|3|0|23|6|0|0|0|0|
10-K_1001250_2005-09-02.html|2005-09-02|76258|3|137|0|0|0|0|0|0|1|0|3|1|45|40|135|3|0|0|44|0|8|0|0|4|0|0|0|114|56|18|8|0|0|7|0|0|6|2|1|0|0|0|0|10|0|22|6|17|6|2|216|1|3|0|0|1|0|23|8|0|0|0|0|
10-K_1001250_2006-08-25.html|2006-08-25|73073|0|127|0|0|0|0|0|0|0|0|2|0|47|43|149|3|0|0|45|0|8|0|0|3|0|0|0|117|34|12|3|0|0|7|0|0|7|1|1|0|0|0|0|14|0|18|6|13|8|4|221|3|4|0|0|0|0|18|9|0|0|0|0|
10-K_1001250_2007-08-28.html|2007-08-28|76845|0|139|0|1|0|0|0|0|0|0|2|0|48|42|156|3|0|0|45|0|8|0|0|3|0|0|0|130|40|12|4|0|0|10|0|0|7|0|1|0|0|0|0|15|1|17|8|17|9|4|218|3|3|0|0|0|0|18|8|0|0|0|0|
10-K_1001250_2008-08-21.html|2008-08-21|77375|0|161|0|1|0|0|0|0|0|0|2|0|46|47|135|4|0|0|41|0|7|0|0|2|1|0|0|133|32|13|4|0|0|14|0|0|6|0|1|0|0|0|0|17|1|17|8|29|8|4|221|0|3|0|0|2|0|19|7|0|0|0|0|
10-K_1001250_2009-08-19.html|2009-08-19|85512|1|300|0|0|0|0|0|0|0|0|2|0|47|49|138|4|0|0|41|0|22|0|1|5|0|0|0|140|32|12|4|0|0|11|0|0|10|1|1|0|0|0|1|27|0|17|7|28|11|3|234|0|3|0|0|3|0|18|7|0|0|0|0|
10-K_1001250_2010-08-20.html|2010-08-20|131825|1|330|0|0|0|1|0|0|0|0|3|6|53|60|132|5|0|0|82|2|31|0|1|10|0|0|0|221|52|16|6|0|0|2|0|0|15|8|1|0|0|0|1|29|2|40|8|58|11|4|271|0|7|0|0|7|0|17|7|0|1|0|2|
10-K_1001250_2011-08-22.html|2011-08-22|667208|1|960|0|0|0|0|1|0|0|0|3|6|54|129|304|6|0|0|116|2|23|0|1|9|0|0|0|362|46|26|6|0|0|2|0|0|29|30|2|0|0|0|1|63|2|25|7|45|48|4|383|10|7|0|0|14|0|28|7|0|1|0|0|
10-K_1001250_2012-08-17.html|2012-08-17|742215|1|1271|0|0|0|0|2|0|0|0|2|10|57|167|370|5|0|1|168|2|24|0|1|15|0|0|0|586|71|30|6|0|0|2|0|0|78|34|2|0|0|0|1|80|3|53|12|83|71|3|421|12|7|0|0|16|0|48|8|0|1|0|0|
10-K_1001250_2013-08-23.html|2013-08-23|1307160|1|2056|0|0|0|1|5|0|0|0|3|4|62|182|535|10|0|0|336|2|29|0|1|17|0|0|0|1112|83|46|8|0|0|4|0|0|110|49|2|0|0|0|1|124|4|63|13|113|86|5|482|14|9|0|0|21|0|102|13|0|1|0|2|
10-K_1001250_2014-08-20.html|2014-08-20|692710|1|1220|0|0|0|0|2|0|0|0|2|9|59|127|373|4|0|0|156|1|31|0|1|30|0|0|0|687|103|63|6|0|0|2|0|5|59|30|1|0|0|0|1|43|1|31|12|76|88|7|399|12|16|0|0|13|0|71|14|0|1|0|0|
10-K_1001250_2015-08-20.html|2015-08-20|591870|5|1114|0|0|0|0|2|0|0|0|2|1|59|124|362|1|0|0|128|3|26|0|2|52|0|0|0|595|59|38|6|0|0|4|0|0|44|24|1|0|0|0|1|32|0|26|18|55|86|6|396|6|11|0|0|17|0|67|13|0|2|0|0|
10-K_1001288_1997-03-26.html|1997-03-26|52977|3|64|0|0|0|0|0|0|0|0|0|2|2|31|53|0|0|0|53|0|6|0|0|5|0|0|0|50|75|14|0|0|0|0|0|0|14|4|0|0|0|0|0|40|1|9|1|25|82|0|47|0|0|0|0|2|0|110|15|0|0|0|0|
10-K_1001288_1998-03-06.html|1998-03-06|94224|20|92|0|0|0|0|5|0|0|1|0|13|3|39|66|0|0|2|50|0|12|0|0|10|0|0|0|61|121|44|0|0|0|0|0|0|18|14|0|0|0|0|0|56|2|23|4|26|89|1|52|1|5|0|0|0|0|33|24|0|0|0|0|
10-K_1001288_1999-03-23.html|1999-03-23|46740|19|57|0|0|0|0|3|0|0|0|0|0|3|37|85|0|0|0|32|0|7|0|0|5|0|0|0|40|75|9|0|0|0|0|0|0|6|7|0|0|0|0|0|27|1|6|1|14|50|0|49|1|3|0|0|0|0|21|27|0|0|0|0|
10-K_1001288_2000-03-20.html|2000-03-20|32939|7|52|0|0|0|0|1|0|0|0|0|0|6|38|106|1|0|0|25|0|6|0|0|4|0|0|0|41|54|7|0|0|0|0|0|0|4|5|0|0|0|0|0|21|1|4|1|12|52|0|35|0|1|0|0|0|0|17|14|0|0|0|0|
10-K_1001288_2001-03-20.html|2001-03-20|28876|7|59|0|0|0|0|0|0|0|0|0|0|5|37|109|1|0|0|41|0|5|0|0|4|0|0|0|56|15|6|0|0|0|0|0|0|3|7|0|0|0|0|0|17|1|3|1|11|59|0|30|0|0|0|0|0|0|17|12|0|0|0|1|
10-K_1001288_2002-03-19.html|2002-03-19|78234|12|115|0|0|0|1|5|0|0|1|0|5|8|64|118|1|0|2|88|0|5|0|0|12|0|0|0|71|123|17|0|0|0|0|0|0|12|19|0|0|0|0|0|35|5|14|1|28|99|0|58|1|5|0|0|0|0|34|25|0|0|0|1|
10-K_1001288_2003-03-14.html|2003-03-14|42154|4|139|0|0|0|0|0|0|0|0|2|0|10|63|130|1|0|0|101|0|7|0|0|5|0|0|0|82|33|8|0|0|0|0|0|0|3|9|0|0|0|0|0|27|5|3|2|25|102|0|43|0|0|0|0|0|0|19|16|0|0|0|1|
10-K_1001288_2004-03-12.html|2004-03-12|41215|3|146|0|0|0|0|0|0|0|0|2|0|19|57|112|1|0|0|76|0|7|0|0|7|0|0|0|89|36|12|0|0|0|0|0|0|3|14|0|0|0|0|0|26|4|5|2|25|88|0|39|0|0|0|0|0|0|14|19|0|0|0|1|
10-K_1001288_2005-03-09.html|2005-03-09|44809|2|132|0|0|0|0|0|0|0|0|2|0|26|63|106|1|0|4|65|0|7|0|0|7|0|0|0|90|36|12|0|0|0|0|0|0|8|15|0|0|0|0|0|26|1|12|2|25|84|0|40|0|0|0|0|0|0|14|20|0|0|0|1|
